CanonicalSMILES,CID,ROMol,tanimoto_maccs,dice_maccs,tanimoto_morgan,dice_morgan
C1=CC=C(C=C1)C2=NN3C=CC=CC3=C2C=C[N+](=O)[O-],53364272,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2add0>,0.6346153846153846,0.7764705882352941,0.1267605633802817,0.225
C1=CC=C(C=C1)C2=NN3C=CC=CC3=C2C=NO,19092446,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2ae40>,0.7777777777777778,0.875,0.1875,0.3157894736842105
C1=CC=C(C=C1)C2=NN3C=CC=CC3=C2C=NO.Cl,19092445,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2aeb0>,0.7142857142857143,0.8333333333333334,0.18461538461538463,0.3116883116883117
C1=CC=C(C=C1)C2=NN3C=CC=CC3=C2CN=O,57269478,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2af90>,0.64,0.7804878048780488,0.15151515151515152,0.2631578947368421
C1=CC=C(C=C1)CC(=N)CCN2C=C(C=N2)C3=CC4=C(C=C3)C=NC=C4,143747625,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2b200>,0.6274509803921569,0.7710843373493976,0.2,0.3333333333333333
C1=CC=C(C=C1)CN2C(=CC(=N2)C3=CC=C(C=C3)C4=CC5=C(C=C4)C6=CC=CC=C6C7=CC=CC=C75)C8=CC=CC=C8C9=CN=CC=C9,145179744,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2bcf0>,0.6041666666666666,0.7532467532467533,0.18181818181818182,0.3076923076923077
C1=CC=C(C=C1)CN2C=C(C(=N2)C3=CN=CC=C3)C=NN,8376414,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2c350>,0.62,0.7654320987654321,0.19718309859154928,0.32941176470588235
C1=CC=C(C=C1)CN2C=C(C(=N2)C3=CN=CC=C3)C=NOCC4=CC=CC=C4,46567037,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2c430>,0.6538461538461539,0.7906976744186046,0.18666666666666668,0.3146067415730337
C1=CC=C(C=C1)CON=CC2=CN(N=C2C3=CN=CC=C3)C4=CC=CC=C4,46566996,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2cdd0>,0.6862745098039216,0.813953488372093,0.15584415584415584,0.2696629213483146
C1=CC=C(C=C1)N2C(=C(C=N2)C3=CC=NC=C3)C4=CC(=CC=C4)[N+](=O)[O-],67183993,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2cf20>,0.6470588235294118,0.7857142857142857,0.19444444444444445,0.32558139534883723
C1=CC=C(C=C1)N2C(=CC(=N2)C3=CC=CC4=CC=CC=C43)C5=CC=CC=N5,102456246,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2d040>,0.6170212765957447,0.7631578947368421,0.125,0.2222222222222222
C1=CC=C(C=C1)N2C(=CC=N2)C(CCC3=CC=NC=C3)N,107332152,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2d2e0>,0.6078431372549019,0.7560975609756098,0.13043478260869565,0.23076923076923078
C1=CC=C(C=C1)N2C(=CC=N2)C(CCC3=CC=NC=C3)O,107332233,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2d350>,0.6037735849056604,0.7529411764705882,0.14705882352941177,0.2564102564102564
C1=CC=C(C=C1)N2C(=CC=N2)C(CCC3=CN=CC=C3)N,107331954,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2d3c0>,0.6078431372549019,0.7560975609756098,0.0945945945945946,0.1728395061728395
C1=CC=C(C=C1)N2C(=CC=N2)C(CCC3=CN=CC=C3)O,107332243,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2d430>,0.6037735849056604,0.7529411764705882,0.1095890410958904,0.19753086419753085
C1=CC=C(C=C1)N2C(=CC=N2)C3=CC4=C(C=C3)C=NC=C4,166359739,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2d4a0>,0.6304347826086957,0.7733333333333333,0.16417910447761194,0.28205128205128205
C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC(=CC=C3)[N+](=O)[O-])C4=CC=NC=C4,67184780,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2d6d0>,0.6470588235294118,0.7857142857142857,0.2647058823529412,0.4186046511627907
C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC4=CC=CC=C4C=C3)C=NO,132353531,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2d740>,0.8043478260869565,0.891566265060241,0.20588235294117646,0.34146341463414637
C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=CC4=C3N=CC=C4)C=NO,138757086,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2d900>,0.8260869565217391,0.9047619047619048,0.1780821917808219,0.3023255813953488
C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=NC=C3)C=NO,2423879,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2da50>,0.782608695652174,0.8780487804878049,0.29508196721311475,0.45569620253164556
C1=CC=C(C=C1)N2C=C(C(=N2)C3=CN=CC=C3)C=NN,8376503,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2de40>,0.6458333333333334,0.7848101265822784,0.17142857142857143,0.2926829268292683
C1=CC=C(C=C1)N2C=C(C(=N2)C3=CN=CC=C3)C=NN(C4=CC=CC=C4)C5=CC=CC=C5,8037902,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2deb0>,0.6521739130434783,0.7894736842105263,0.16216216216216217,0.27906976744186046
C1=CC=C(C=C1)N2C=C(C(=N2)C3=CN=CC=C3)C=NO,877187,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2df20>,0.782608695652174,0.8780487804878049,0.20588235294117646,0.34146341463414637
C1=CC=C(C=C1)N2C=C(C(=N2)C3=CN=CC=C3)CN=O,91897801,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2e0b0>,0.6274509803921569,0.7710843373493976,0.17142857142857143,0.2926829268292683
C1=CC=C(C=C1)N2C=C(C=N2)C3=CC=CC=C3C4=CC(=CC(=C4)C5=CC=CC=C5C6=CN=C(C=C6)C7=CC=CC(=C7)C8=CC9=C(C=C8)C1=CC=CC=C1C1=CC=CC=C19)C1=CC=CC=C1C1=CN(N=C1)C1=CC=CC=C1,153457931,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2e3c0>,0.6521739130434783,0.7894736842105263,0.15789473684210525,0.2727272727272727
C1=CC=C(C=C1)N2C=C(C=N2)C3=CC=CC=C3C4=CC(=CC(=C4)C5=CC=CC=C5C6=CN=C(C=C6)C7=CC=CC(=C7)C8=CC9=C(C=CC1=CC=CC=C19)C=C8)C1=CC=CC=C1C1=CN(N=C1)C1=CC=CC=C1,153457985,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2e430>,0.6521739130434783,0.7894736842105263,0.1518987341772152,0.26373626373626374
C1=CC=C(C=C1)N2C=C(C=N2)C3=CC=CC=C3C4=CC(=CC(=C4)C5=CC=CC=C5C6=CN=C(C=C6)C7=CC=CC(=C7)C8=CC=C(C=C8)C9=CC1=CC=CC=C1C=C9)C1=CC=CC=C1C1=CN(N=C1)C1=CC=CC=C1,153458003,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2e4a0>,0.6521739130434783,0.7894736842105263,0.15584415584415584,0.2696629213483146
C1=CC=C2C=C(C=CC2=C1)C3=CC=NN3C4=CC=NC=C4,54585291,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2fc10>,0.6304347826086957,0.7733333333333333,0.19047619047619047,0.32
C1=CC=C2C=C(C=CC2=C1)C3=CN=NN3C4=CC=NC=C4,54585290,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2fcf0>,0.6122448979591837,0.759493670886076,0.18461538461538463,0.3116883116883117
C1=CC=C2C=C(C=CC2=C1)N3C(=CN=N3)C4=CC=NC=C4,54587261,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee2ff20>,0.6122448979591837,0.759493670886076,0.1875,0.3157894736842105
C1=CN=CC=C1CCCN2C(=CC=N2)C3=CC=NC=C3,75485018,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee32190>,0.6041666666666666,0.7532467532467533,0.19672131147540983,0.3287671232876712
C1C(C(=NOCC2=CC=CC=C2)C3=CC=CC=C31)C4=C(N(N=C4)CCO)C5=CC=NC=C5,87805089,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee32430>,0.6896551724137931,0.8163265306122449,0.20481927710843373,0.34
C1C(C(=NOCC2=CC=CC=C2)C3=CC=CC=C31)C4=CN(N=C4C5=CC=NC=C5)CCO,87803079,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee324a0>,0.6896551724137931,0.8163265306122449,0.26582278481012656,0.42
C1C(C2=CC=CC=C2C1=NO)C3=CN(N=C3C4=CC=NC=C4)CCO,60146017,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee32f20>,0.7241379310344828,0.84,0.3787878787878788,0.5494505494505495
C1C(N(N=C1C2=CC=CC=C2)C3=CC=CC=C3)C4=CN(N=C4C5=CN=CC=C5)C6=CC=CC=C6,2876525,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee33740>,0.6739130434782609,0.8051948051948052,0.16,0.27586206896551724
C1C(N(N=C1C2=CN=CC=C2)C3=CC=CC=C3)C4=CN(N=C4C5=CC=NC=C5)C6=CC=CC=C6,2951535,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee337b0>,0.6739130434782609,0.8051948051948052,0.21621621621621623,0.35555555555555557
C1C2=C(C=CC(=C2)C3=CN(N=C3C4=CC=NC=C4)C5=CC=CC=C5)C6=C1C=NN6,54585559,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee33c80>,0.7021276595744681,0.825,0.3787878787878788,0.5494505494505495
C1C2=C(C=CC=C2N=N1)CCN3C=C(C=N3)C4=CC=CC=N4,69806825,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee33e40>,0.6153846153846154,0.7619047619047619,0.14102564102564102,0.24719101123595505
C1C2=CC3=C(C=C2C=C1C(=NO)CC4=CC=CC=C4)C(=NC3)C5=CC=NC=C5,159498362,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee343c0>,0.6226415094339622,0.7674418604651163,0.2236842105263158,0.3655913978494624
C1C2=CC=CC=C2C3=C1C=NN3C4=CC=NC=C4,139896970,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee34820>,0.6086956521739131,0.7567567567567568,0.1935483870967742,0.32432432432432434
C1C2=CC=CC=C2C3=NN(C(=C31)C4=CN=CC=C4)C5=CC=CC=C5,331057,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee34900>,0.6304347826086957,0.7733333333333333,0.18571428571428572,0.3132530120481928
C1CC(=N)C2=C1C=C(C=C2)C3=C(N(N=C3)CCO)C4=CC=NC=C4,89168275,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee352e0>,0.6551724137931034,0.7916666666666666,0.3968253968253968,0.5681818181818182
C1CC(=N)C2=C1C=C(C=C2)C3=CN(N=C3C4=CC=NC=C4)C5=NC=C(C=C5)CN,89168278,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee35350>,0.631578947368421,0.7741935483870968,0.4117647058823529,0.5833333333333334
C1CC(=N)C2=C1C=C(C=C2)C3=CN(N=C3C4=CC=NC=C4)CCO,77520714,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee353c0>,0.6551724137931034,0.7916666666666666,0.5172413793103449,0.6818181818181818
C1CC(=N)C2=C1C=C(C=C2)C3=CN(N=C3C4=CC=NC=C4)CCO.O,77520713,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee35430>,0.6333333333333333,0.7755102040816326,0.5084745762711864,0.6741573033707865
C1CC(=NO)C2=C(C3=C(C=CC=N3)C=C2)C4=NN(C=C41)C5=CC=CC=C5,138757112,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee354a0>,0.8936170212765957,0.9438202247191011,0.3582089552238806,0.5274725274725275
C1CC(=NO)C2=C1C=C(C=C2)C3=C(C=CC=N3)C4=CC=NC=C4,136506109,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee35510>,0.7777777777777778,0.875,0.5660377358490566,0.7228915662650602
C1CC(=NO)C2=C1C=C(C=C2)C3=C(N(N=C3)CCO)C4=CC=NC=C4,135438492,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee35580>,0.7413793103448276,0.8514851485148515,0.5789473684210527,0.7333333333333333
C1CC(=NO)C2=C1C=C(C=C2)C3=C(NN=C3)C4=CC=NC=C4,135466457,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee355f0>,0.8297872340425532,0.9069767441860465,0.5555555555555556,0.7142857142857143
C1CC(=NO)C2=C1C=C(C=C2)C3=C4N=CC=CN4N=C3C5=CC=NC=C5,11551862,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee35660>,0.8541666666666666,0.9213483146067416,0.559322033898305,0.717391304347826
C1CC(=NO)C2=C1C=C(C=C2)C3=CN(N=C3C4=CC=NC=C4)C(CO)CO,44587191,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee356d0>,0.7413793103448276,0.8514851485148515,0.6981132075471698,0.8222222222222222
C1CC(=NO)C2=C1C=C(C=C2)C3=CN(N=C3C4=CC=NC=C4)C5=C(C=CC=N5)C#N,11538397,<rdkit.Chem.rdchem.Mol object at 0x7fed4ee35740>,0.86,0.9247311827956989,0.5967741935483871,0.7474747474747475
